329,739,2016-09-27,2017-10-06,149441.351612903,forklifts
329,734,2018-02-06,2018-11-20,114678.256451613,stationery
330,974,2017-07-28,2018-11-21,105600.9045,equipment
332,649,2017-03-15,2018-08-27,222784.542580645,electronics
332,584,2018-11-27,2019-07-17,97520.7809032258,spare parts
332,670,2019-09-27,2020-04-30,90795.2098064516,machine parts
333,846,2018-07-11,2019-03-26,98149.9537741935,personal items
333,804,2019-04-21,2019-10-06,63911.5978064516,machine parts
333,907,2019-11-21,2020-07-08,87498.0208064516,household and industrial appliances
335,860,2016-12-22,2018-07-05,49491.5806451613,stationery
335,519,2018-10-09,2019-03-02,12726.4064516129,personal items
335,640,2019-11-19,2019-12-27,3358.35725806452,glass
335,412,2020-01-17,2020-03-23,5832.93629032258,trade fair and exhibition exhibits
336,636,2017-03-05,2018-07-08,94085.7851612903,medical supplies
337,535,2015-02-17,2016-01-20,89837.9491935484,bulk and packaged goods
337,949,2016-04-02,2017-03-01,88771.6233870968,containers
337,913,2017-03-24,2018-03-02,91437.4379032258,cosmetics and personal hygiene products
338,950,2015-07-08,2016-02-17,30354.4567741936,medical supplies
338,468,2016-02-18,2016-11-25,38078.5819354839,dangerous
339,622,2017-01-01,2018-11-08,195076.852645161,personal items
340,952,2013-09-26,2014-01-04,40584.0919354839,telecommunication equipment
341,940,2013-04-22,2013-08-16,70928.1476129032,equipment
343,757,2018-03-05,2018-09-07,41371.848,trade fair and exhibition exhibits
344,431,2016-03-30,2017-11-06,236160.873290323,equipment
345,572,2013-03-04,2014-01-12,89603.9516129032,chickens
346,364,2017-10-25,2019-04-11,119089.728822581,stationery
346,390,2019-08-13,2020-08-09,80882.7051290323,machine parts
347,485,2018-10-03,2019-10-04,185849.587451613,personal items
347,492,2019-10-30,2020-10-05,173154.9435,vehicle parts
348,740,2014-12-28,2016-04-14,142504.585548387,machine parts
348,882,2016-05-25,2016-07-29,19583.0825806452,trade fair and exhibition exhibits
350,953,2015-02-08,2016-05-07,188113.508709677,printed materials
351,628,2014-02-17,2014-11-19,52308.2733870968,household and industrial appliances
351,516,2015-04-24,2015-10-06,31384.9640322581,textiles
352,411,2016-07-14,2017-06-29,141043.180645161,printed materials
352,564,2017-10-03,2018-09-07,136610.394967742,personal items
353,582,2018-07-18,2019-01-01,137309.571,equipment
353,984,2019-12-04,2020-10-07,253241.604,personal items
353,362,2021-01-17,2021-12-07,266397.012,goods under customs control
354,494,2015-10-01,2016-08-15,121185.126096774,cosmetics and personal hygiene products
354,733,2017-02-15,2017-07-17,57743.3829677419,personal items
355,877,2016-03-17,2017-08-13,148524.569516129,packaged foods and chocolate items
356,477,2018-09-10,2020-02-04,237521.391483871,printed materials
357,803,2017-05-23,2018-11-16,328680.584129032,machine parts
358,679,2013-07-12,2013-09-09,23127.174,telecommunication equipment
358,729,2013-10-06,2014-08-12,121515.66,chickens
358,478,2015-05-16,2015-08-11,34102.782,medical supplies
359,785,2013-05-18,2013-07-11,16973.492516129,printed materials
360,750,2014-08-02,2016-05-03,171068.872258065,equipment
360,892,2016-05-28,2016-11-26,48647.7105483871,household and industrial appliances
360,881,2017-06-05,2017-09-06,24858.4455,personal items
361,456,2017-07-29,2018-09-05,109708.599,goods under customs control
361,890,2019-01-10,2019-10-28,79218.8642903226,packaged foods and chocolate items
363,609,2013-12-08,2014-10-02,81809.1180967742,containers
364,463,2013-09-10,2014-08-05,171311.775193548,trade fair and exhibition exhibits
364,661,2014-08-23,2015-05-22,141631.619612903,stationery
364,812,2015-09-27,2016-07-09,148921.482387097,textiles
365,498,2017-12-02,2019-09-02,370676.067096774,equipment
367,361,2015-12-11,2017-02-21,179053.163709677,trade fair and exhibition exhibits
369,538,2013-07-13,2015-05-04,176655.536129032,telecommunication equipment
369,377,2015-06-03,2015-09-14,27568.9700322581,telecommunication equipment
370,606,2014-08-03,2016-01-12,133998.165,packaged foods and chocolate items
370,498,2016-08-20,2017-03-20,53904.3851612903,household and industrial appliances
372,398,2017-07-25,2018-07-01,122023.7865,dangerous
372,421,2018-07-04,2018-09-02,21470.4609677419,dry and liquid goods
373,586,2018-04-25,2019-05-14,102150.589935484,medical supplies
373,582,2019-06-27,2020-01-09,52139.3636129032,containers
373,530,2020-04-02,2020-10-12,51341.3121290323,packaged foods and chocolate items
373,673,2020-11-01,2021-06-17,60651.9127741936,equipment
374,776,2015-06-03,2016-10-20,131677.153548387,printed materials
375,866,2017-08-08,2019-06-29,138217.772903226,goods under customs control
376,877,2014-11-03,2015-07-22,84233.5992580645,personal items
376,657,2015-08-07,2016-07-24,113602.402064516,stationery
379,981,2017-01-28,2017-05-13,30910.6146774194,medical supplies
381,364,2016-07-17,2018-04-16,138016.471645161,household and industrial appliances
382,485,2013-11-18,2015-10-19,252674.032258065,textiles
382,549,2016-04-11,2016-12-12,88435.9112903226,spare parts
382,824,2017-03-31,2017-05-29,21296.8112903226,textiles
382,677,2017-07-09,2017-10-21,37540.1419354839,forklifts
382,739,2017-12-27,2018-09-11,93128.4290322581,containers
382,833,2018-11-23,2019-11-07,125976.053225806,dangerous
383,416,2013-09-04,2015-05-30,200290.347870968,forklifts
383,677,2015-08-02,2016-05-02,86697.5597419355,forklifts
384,953,2015-04-24,2015-07-22,28133.8761290323,trade fair and exhibition exhibits
384,762,2015-09-18,2016-04-18,67331.6361290323,cosmetics and personal hygiene products
384,996,2016-10-13,2017-05-17,68279.9690322581,personal items
385,357,2013-01-07,2013-04-23,30244.8774193548,personal items
385,553,2013-04-26,2013-07-04,19687.7032258065,bulk and packaged goods
386,667,2016-04-11,2017-05-15,138147.005612903,equipment
386,951,2017-11-19,2018-06-10,70285.3186451613,electronics
386,760,2018-07-26,2018-10-30,33238.3772903226,dry and liquid goods
387,453,2013-11-18,2014-11-04,65754.6699193548,dry and liquid goods
387,606,2014-11-19,2015-01-17,11052.7792741936,medical supplies
388,780,2018-01-07,2018-06-18,28001.9717419355,trade fair and exhibition exhibits
390,848,2014-10-17,2015-01-22,55527.5686451613,dry and liquid goods
390,892,2015-03-13,2015-07-27,77853.0859354839,goods under customs control
391,873,2015-06-10,2016-12-30,141677.365741936,containers
391,712,2017-02-26,2017-06-20,28385.2718709677,chickens
392,700,2017-06-22,2019-04-10,76430.7068225807,goods under customs control
392,880,2019-11-14,2020-01-13,6979.97322580645,goods under customs control
393,660,2016-10-12,2017-10-28,103870.788677419,cosmetics and personal hygiene products
394,759,2015-10-29,2016-08-07,43562.19,electronics
394,421,2016-11-12,2017-02-17,14931.21,dry and liquid goods
395,941,2015-02-22,2016-08-01,236309.215935484,equipment
395,817,2016-10-26,2017-09-14,145110.03183871,stationery
395,621,2017-09-20,2018-03-10,76822.9580322581,forklifts
395,596,2018-08-27,2018-10-18,23361.3673548387,personal items
396,486,2017-12-15,2019-07-29,205339.594645161,printed materials
396,561,2020-03-08,2020-07-11,43430.5403225807,electronics
398,760,2014-01-09,2015-08-02,105793.176774194,machine parts
399,810,2017-08-21,2019-02-02,228442.172903226,equipment
400,413,2016-01-18,2017-01-25,55200.9197419355,trade fair and exhibition exhibits
403,845,2014-02-26,2015-06-30,143406.585,packaged foods and chocolate items
403,774,2015-07-22,2016-03-15,69503.805,vehicle parts
404,548,2016-06-10,2017-11-16,171960.572903226,glass
404,909,2018-07-09,2018-11-04,38723.9458064516,trade fair and exhibition exhibits
405,914,2013-06-14,2014-11-05,193289.876612903,textiles
406,492,2015-09-18,2017-02-19,127756.95483871,electronics
407,632,2016-09-30,2016-12-25,19220.6754193548,household and industrial appliances
409,359,2016-08-08,2018-03-22,216942.878758065,forklifts
411,717,2017-03-07,2017-06-08,23726.0205,telecommunication equipment
411,400,2017-06-25,2018-04-25,77556.024,textiles
411,679,2018-10-12,2019-04-09,45666.2115,vehicle parts
412,383,2018-11-08,2019-10-13,111111.744483871,equipment
413,523,2013-05-25,2015-04-10,212195.223145161,dangerous
413,622,2015-05-28,2016-03-05,87356.2816451613,electronics
414,656,2017-07-20,2018-02-06,60656.0423225807,textiles
415,388,2015-12-04,2016-01-02,3985.68890322581,glass
415,740,2016-02-25,2016-04-11,6322.12722580645,stationery
416,885,2016-05-21,2017-11-08,158891.148387097,glass
416,683,2018-02-16,2018-06-19,36461.9612903226,glass
417,483,2013-04-30,2013-07-28,16866.2177419355,bulk and packaged goods
420,568,2014-03-29,2015-04-25,116612.25483871,personal items
422,583,2016-09-12,2018-08-28,257202.106451613,textiles
424,360,2018-02-11,2019-06-08,104880.245806452,printed materials
425,743,2018-11-12,2019-04-18,22017.8445967742,containers
425,920,2019-04-19,2019-11-24,30712.7895967742,dry and liquid goods
425,566,2019-12-26,2020-04-27,17249.6489516129,stationery
426,432,2014-03-21,2016-01-07,156188.9385,trade fair and exhibition exhibits
426,379,2016-03-10,2016-10-26,54678.015,textiles
427,430,2016-01-27,2017-02-20,127496.107741935,packaged foods and chocolate items
428,709,2015-08-23,2016-11-21,158727.296903226,forklifts
428,422,2017-03-17,2018-02-03,112431.835306452,household and industrial appliances
429,418,2013-09-24,2014-01-10,26467.340516129,equipment
430,792,2017-01-25,2018-06-07,99868.1649677419,telecommunication equipment
430,847,2018-08-20,2019-05-23,55348.6215483871,equipment
432,934,2017-12-29,2019-08-15,236883.674322581,vehicle parts
432,512,2019-10-11,2020-09-13,134792.393806452,glass
434,838,2016-12-19,2017-05-13,55626.2073387097,telecommunication equipment
435,572,2017-05-16,2018-10-19,299158.704193548,trade fair and exhibition exhibits
435,885,2018-11-22,2019-06-22,121730.60516129,glass
435,679,2019-11-06,2020-03-20,77517.1306451613,glass
436,974,2015-06-05,2016-03-04,30485.5049032258,equipment
436,464,2016-06-27,2016-11-09,15075.2496774194,trucks
437,551,2014-05-16,2015-02-15,134534.772580645,equipment
437,978,2015-07-15,2016-05-12,147743.64116129,forklifts
437,697,2016-11-25,2017-11-18,175139.813032258,dry and liquid goods
438,591,2014-03-23,2015-09-29,125018.297419355,forklifts
438,361,2015-11-08,2016-03-26,31310.8889032258,dry and liquid goods
438,658,2016-11-04,2017-09-20,72082.6219354839,trade fair and exhibition exhibits
439,842,2014-02-07,2016-01-14,330153.498387097,dangerous
439,828,2016-01-26,2016-06-03,60325.4975806452,vehicle parts
439,515,2016-09-06,2017-02-06,71548.8459677419,equipment
440,973,2018-07-09,2020-06-27,121667.742,electronics
440,652,2020-07-12,2021-01-20,32489.856,household and industrial appliances
442,976,2014-08-24,2016-07-27,239086.308774194,cosmetics and personal hygiene products
442,948,2017-02-26,2017-12-18,100327.82516129,electronics
443,717,2016-01-08,2017-05-11,70955.4774193548,electronics
444,950,2016-01-22,2016-12-04,38154.4881290323,stationery
444,854,2017-02-23,2017-10-20,28766.3175483871,dry and liquid goods
445,859,2015-09-06,2017-08-24,335591.775580645,dangerous
445,767,2018-06-13,2019-01-28,107034.145693548,bulk and packaged goods
445,836,2019-05-11,2019-10-28,79457.6627419355,printed materials
445,965,2020-05-06,2020-11-06,86001.2349677419,stationery
446,967,2018-05-29,2018-12-30,54550.5212903226,personal items
446,350,2019-01-17,2019-02-13,6850.53058064516,equipment
446,947,2019-04-03,2019-08-28,37297.3331612903,household and industrial appliances
446,616,2019-11-10,2020-06-03,52267.0110967742,personal items
446,776,2021-02-04,2021-10-16,64445.7321290323,machine parts
446,756,2021-11-30,2022-02-18,20297.8683870968,equipment
447,877,2014-07-13,2014-11-30,58220.535483871,equipment
448,771,2017-11-19,2019-10-25,84906.1974193548,telecommunication equipment
448,350,2020-03-20,2020-04-29,4817.37290322581,equipment
449,836,2014-12-26,2015-12-29,127086.96,stationery
449,997,2016-02-14,2016-12-18,106366.26,equipment
451,401,2017-05-22,2018-06-23,209549.284790323,forklifts
452,639,2015-04-12,2015-08-15,33376.4092741935,textiles
452,540,2016-04-03,2017-01-25,79302.3484354839,stationery
453,470,2016-04-14,2016-12-11,97394.7819193548,electronics
453,575,2017-01-24,2017-05-26,49303.5825483871,trucks
453,870,2017-08-24,2018-04-16,94970.0155645161,dry and liquid goods
457,875,2015-09-28,2016-11-28,139132.550516129,stationery
458,788,2014-07-18,2015-06-18,24680.595483871,forklifts
459,631,2017-04-24,2019-04-09,462603.431612903,goods under customs control
460,734,2017-07-23,2018-11-20,190285.040806452,trade fair and exhibition exhibits
460,660,2019-08-08,2019-12-23,53750.6197741936,trade fair and exhibition exhibits
461,894,2018-01-21,2019-07-13,73073.2772903226,trucks
461,827,2019-07-16,2020-06-19,46044.3141290323,textiles
461,538,2020-12-04,2021-11-15,46995.0816774194,household and industrial appliances
462,765,2016-06-25,2016-10-16,27463.0734677419,trade fair and exhibition exhibits
463,752,2018-05-22,2020-03-28,322955.794451613,containers
463,797,2020-04-29,2021-03-26,158133.680419355,equipment
464,776,2016-05-12,2017-06-07,160935.6,machine parts
464,774,2017-07-19,2017-09-12,22638,equipment
465,672,2017-02-22,2018-10-24,86158.6679032258,machine parts
466,593,2018-11-23,2019-06-06,37282.3330645161,forklifts
466,981,2019-06-06,2019-08-06,11662.6785483871,equipment
467,930,2017-09-27,2018-06-12,32253.0918387097,machine parts
468,860,2015-05-02,2016-06-08,52904.943,containers
469,573,2015-02-28,2016-11-23,194804.649967742,vehicle parts
469,751,2017-07-19,2017-09-04,14441.3541774194,textiles
469,565,2018-01-05,2018-09-17,78352.027983871,printed materials
469,750,2018-10-11,2019-02-25,42095.0111129032,personal items
470,991,2015-05-20,2015-11-25,46719.2270322581,trucks
473,979,2015-08-29,2017-08-15,116583.922451613,goods under customs control
473,985,2017-10-16,2018-03-19,25040.3403870968,printed materials
474,765,2016-01-30,2017-08-01,145698.667258064,bulk and packaged goods
474,833,2017-11-17,2018-06-06,53343.2279032258,bulk and packaged goods
476,706,2013-01-25,2014-02-28,232413.728806452,cosmetics and personal hygiene products
479,475,2013-11-05,2014-03-16,50519.6745967742,machine parts
480,857,2015-03-26,2017-01-29,174633.256451613,equipment
480,407,2017-02-21,2017-06-20,30787.1963225806,spare parts
481,594,2014-03-29,2015-06-05,107107.326967742,dry and liquid goods
481,675,2015-06-22,2016-01-16,51451.0947096774,packaged foods and chocolate items
482,862,2015-03-27,2016-08-22,220239.383225806,electronics
482,704,2016-09-20,2017-03-21,77983.5948387097,personal items
484,864,2018-12-02,2019-11-04,39990.7572580645,chickens
484,594,2020-05-29,2020-07-18,5933.34677419355,machine parts
485,995,2017-10-10,2019-08-28,164004.274451613,medical supplies
485,689,2020-01-04,2020-05-14,31273.0130322581,electronics
486,722,2014-11-10,2015-11-18,211544.062258065,telecommunication equipment
486,370,2016-04-18,2016-12-02,129308.43483871,forklifts
487,796,2015-06-07,2016-03-13,69196.4090322581,glass
488,569,2015-03-20,2016-04-05,136822.196903226,glass
490,562,2015-09-23,2016-11-24,160515.532258065,forklifts
490,474,2016-11-27,2017-06-23,78007.5483870968,bulk and packaged goods
491,646,2018-12-04,2019-04-21,35614.6905483871,electronics
491,664,2019-05-26,2020-01-12,59615.8950483871,packaged foods and chocolate items
492,395,2016-02-14,2017-01-19,94134.105483871,vehicle parts
492,994,2017-03-03,2018-02-02,93026.6454193548,dry and liquid goods
492,474,2018-09-17,2019-06-28,78629.6645806451,equipment
494,387,2013-01-15,2013-11-04,31979.7212903226,vehicle parts
494,832,2014-01-18,2014-02-06,2073.77032258065,printed materials
495,392,2015-09-21,2017-03-14,81799.2609677419,medical supplies
495,837,2017-09-26,2018-03-29,27872.3407741935,medical supplies
495,957,2019-01-02,2019-03-13,10603.6079032258,machine parts
496,557,2013-02-16,2014-05-11,43644.4077096774,dry and liquid goods
496,698,2014-05-28,2014-08-28,8942.72941935484,dangerous
497,737,2015-02-01,2015-05-11,12993.2805483871,machine parts
497,433,2016-04-04,2017-02-03,40029.8037096774,spare parts
498,983,2015-10-04,2016-10-10,125503.434,vehicle parts
498,567,2016-11-24,2017-07-26,82319.4567096774,goods under customs control
498,388,2017-12-29,2018-09-30,92778.0762096774,personal items
498,828,2019-02-06,2019-08-17,64775.9659354839,glass
500,383,2017-01-12,2018-02-16,43722,dry and liquid goods
500,643,2018-05-05,2019-03-14,34212.465,telecommunication equipment
501,688,2013-08-07,2013-11-17,26965.5689032258,personal items
501,934,2014-05-06,2014-08-31,30931.0937419355,electronics
501,680,2014-10-12,2014-11-05,6344.83974193548,telecommunication equipment
503,503,2015-07-31,2016-02-22,59639.4919354839,personal items
504,711,2017-08-28,2018-04-21,126251.622,equipment
505,799,2018-08-17,2019-02-11,45551.7503225806,cosmetics and personal hygiene products
505,729,2019-11-28,2020-04-30,39409.9412903226,containers
506,446,2017-12-03,2018-05-15,51771.1635,dry and liquid goods
507,442,2014-06-14,2015-09-19,97754.6917741935,glass
508,448,2016-03-01,2017-07-14,192158.467741935,trade fair and exhibition exhibits
509,812,2014-07-22,2015-02-04,62163.3627096774,personal items
509,464,2015-02-19,2015-04-23,19879.6540645161,stationery
509,989,2015-08-13,2015-11-16,29977.2561290323,trucks
509,449,2016-01-15,2016-02-15,9782.052,bulk and packaged goods
511,535,2018-05-21,2020-02-16,344214.709548387,packaged foods and chocolate items
511,625,2020-02-25,2020-09-20,112573.364129032,trucks
511,819,2020-12-23,2021-10-10,157494.46616129,equipment
513,467,2014-04-09,2015-10-26,70822.5677419355,personal items
513,887,2015-11-07,2016-04-09,19303.8503225806,vehicle parts
514,378,2014-01-11,2014-03-24,21707.4425806452,trade fair and exhibition exhibits
514,405,2014-08-04,2015-06-11,93764.0922580645,personal items
514,875,2015-07-30,2016-04-11,77182.0180645161,cosmetics and personal hygiene products
515,519,2016-08-28,2017-08-26,136638.586451613,personal items
515,765,2017-11-03,2018-01-10,25596.2090322581,cosmetics and personal hygiene products
515,576,2018-04-26,2018-09-27,57967.8851612903,vehicle parts
516,973,2018-08-24,2020-04-29,154699.716387097,personal items
517,955,2018-08-03,2019-11-23,191814.563612903,containers
517,462,2020-02-01,2021-01-10,138331.676903226,personal items
518,632,2014-06-06,2015-05-08,52412.3094193548,trade fair and exhibition exhibits
518,430,2015-08-19,2016-06-07,45704.7817258064,trade fair and exhibition exhibits
522,464,2017-01-20,2017-04-22,22093.4171612903,trade fair and exhibition exhibits
523,590,2015-08-31,2016-07-21,55324.0004032258,dangerous
523,954,2017-02-14,2017-10-23,42727.1510806452,equipment
523,399,2017-11-19,2018-08-27,47833.9818870968,bulk and packaged goods
523,726,2019-07-12,2019-11-30,24002.1047903226,medical supplies
523,520,2019-12-13,2020-03-20,16682.3139677419,electronics
524,959,2018-07-12,2020-02-17,180312.096774194,printed materials
524,779,2020-03-12,2020-06-19,30514.3548387097,household and industrial appliances
525,638,2018-02-07,2018-09-26,48536.1328064516,household and industrial appliances
525,728,2018-12-21,2019-06-30,40131.6076451613,trucks
528,795,2018-02-04,2019-02-12,156410.860064516,equipment
529,833,2017-01-10,2018-09-23,268084.468016129,electronics
530,841,2016-04-21,2017-07-13,98033.7878709677,spare parts
532,967,2016-01-16,2017-11-15,222623.17316129,dangerous
532,566,2018-01-02,2018-09-07,82526.976,chickens
532,405,2018-09-09,2019-03-06,59233.071483871,vehicle parts
532,689,2019-03-25,2019-11-21,80197.5855483871,household and industrial appliances
537,503,2014-10-30,2015-11-18,121280.739096774,machine parts
537,550,2015-11-27,2016-03-22,36636.8899354839,household and industrial appliances
538,713,2013-09-16,2014-03-29,69614.2121612903,vehicle parts
539,602,2015-09-27,2016-09-03,172037.628,packaged foods and chocolate items
540,988,2018-02-21,2018-04-22,26422.8096774194,electronics
540,586,2018-11-25,2018-12-31,15853.6858064516,electronics
540,409,2018-12-31,2019-05-10,57249.4209677419,dangerous
540,426,2019-06-04,2019-12-09,82791.4703225806,printed materials
541,603,2015-03-16,2015-07-05,59920.5356129032,telecommunication equipment
541,368,2015-07-15,2016-05-03,158168.621032258,textiles
543,769,2015-05-16,2015-12-06,69849.1689677419,dangerous
544,356,2015-08-21,2016-12-19,119769.714580645,packaged foods and chocolate items
544,426,2017-03-02,2017-10-25,58406.2188387097,glass
545,885,2015-07-24,2016-02-03,31482.8206451613,glass
546,768,2016-04-14,2016-08-18,56432.8637419355,chickens
547,964,2015-03-22,2015-05-13,20687.0945806452,equipment
549,922,2014-07-25,2015-06-06,66262.8147096774,medical supplies
550,790,2016-06-08,2017-05-12,83713.4685483871,vehicle parts
550,967,2017-08-13,2018-06-17,76283.2790322581,dangerous
551,412,2015-10-22,2016-02-10,73327.620483871,personal items
551,730,2016-02-21,2017-01-28,225928.344193548,bulk and packaged goods
551,520,2017-02-16,2017-12-17,200825.19483871,cosmetics and personal hygiene products
553,513,2013-04-12,2015-03-12,125789.559677419,goods under customs control
554,584,2013-07-09,2014-09-26,68977.598516129,goods under customs control
554,680,2015-02-12,2015-05-18,14758.7204032258,stationery
556,770,2017-01-02,2017-11-10,47553.5705806452,electronics
556,915,2018-09-20,2018-11-25,10059.4091612903,medical supplies
556,821,2019-02-15,2019-09-05,30787.8886451613,machine parts
556,650,2019-09-23,2020-06-23,41761.7895483871,telecommunication equipment
556,748,2020-06-29,2021-01-14,30330.6427741936,stationery
556,705,2021-05-07,2021-10-19,25148.5229032258,dangerous
557,782,2014-10-17,2016-09-30,356518.625806452,medical supplies
557,803,2016-12-17,2017-05-17,75398.1967741935,goods under customs control
557,889,2017-05-30,2018-03-23,148299.764516129,equipment
558,604,2017-09-14,2019-08-02,140342.132903226,spare parts
558,525,2020-05-28,2020-11-30,37996.56,equipment
559,547,2014-01-29,2014-09-11,38581.6064516129,equipment
559,367,2014-09-19,2015-04-13,35323.6041290323,equipment
560,523,2017-01-10,2019-01-03,222953.294177419,forklifts
561,528,2018-05-31,2018-08-11,26659.3889032258,trucks
561,701,2018-09-07,2019-04-09,79237.6281290323,equipment
561,787,2019-05-21,2020-01-28,93307.8611612903,glass
562,873,2017-07-04,2018-02-25,74267.7383225806,electronics
563,701,2016-01-24,2017-10-16,229587.680903226,printed materials
566,790,2016-08-17,2018-07-27,302190.986322581,cosmetics and personal hygiene products
569,979,2017-09-22,2019-06-29,222755.826774194,containers
569,502,2019-07-16,2019-11-24,45241.8810967742,glass
569,774,2020-02-28,2020-06-10,35571.8607096774,stationery
569,858,2020-08-19,2021-03-08,69416.9320645161,chickens
570,379,2014-03-16,2015-06-22,55599.8777419355,vehicle parts
571,423,2016-07-30,2017-12-17,129332.251209677,medical supplies
571,669,2018-01-02,2018-02-18,12036.862983871,containers
572,488,2017-07-20,2017-11-06,31412.8330645161,household and industrial appliances
572,995,2018-06-08,2019-05-08,96255.8370967742,bulk and packaged goods
573,564,2014-05-30,2016-04-07,131655.570967742,spare parts
574,854,2018-12-03,2019-11-17,155037.19316129,printed materials
574,916,2020-01-23,2020-05-15,50198.2889032258,personal items
575,381,2016-05-07,2017-12-07,131500.761677419,cosmetics and personal hygiene products
575,516,2018-02-23,2018-05-16,18623.5966451613,equipment
576,685,2016-08-02,2017-08-24,107330.929548387,containers
576,718,2017-09-25,2018-03-06,44929.2263225807,electronics
577,687,2018-01-23,2018-07-27,105481.259032258,bulk and packaged goods
578,441,2017-02-09,2017-05-05,8436.8025,personal items
580,692,2014-09-21,2016-01-01,116712.157935484,vehicle parts
580,918,2016-06-20,2017-03-04,64229.1747096774,cosmetics and personal hygiene products
581,548,2014-04-03,2014-09-02,35333.1747096774,stationery
581,380,2015-05-08,2015-12-31,55091.8579354839,telecommunication equipment
582,614,2016-01-18,2017-09-08,396778.179677419,dry and liquid goods
582,387,2017-09-15,2018-01-31,91411.3335483871,personal items
582,486,2018-04-19,2019-03-14,217929.918387097,packaged foods and chocolate items
584,848,2018-03-07,2019-01-17,152593.321548387,printed materials
584,628,2019-05-19,2020-01-20,118791.003483871,textiles
584,937,2020-08-06,2020-12-15,63258.6238064516,electronics
585,915,2013-04-01,2015-02-14,134669.450322581,machine parts
585,453,2015-05-09,2016-03-08,59853.0890322581,vehicle parts
585,471,2016-03-20,2016-08-13,28745.2335483871,vehicle parts
586,427,2015-10-05,2017-02-08,206703.32516129,trucks
586,770,2017-06-08,2018-01-21,95369.2170967742,containers
587,948,2015-07-03,2016-07-26,106458.408,textiles
588,613,2013-12-06,2015-07-05,154593.903483871,goods under customs control
588,483,2015-07-31,2016-02-06,50994.5167741936,printed materials
589,573,2016-09-27,2018-02-21,87084.9569032258,machine parts
589,687,2018-10-04,2019-05-16,38099.6686451613,packaged foods and chocolate items
591,759,2016-07-08,2017-05-17,92747.9984516129,equipment
592,871,2018-02-28,2018-04-23,10267.2725806452,personal items
594,871,2016-06-24,2016-10-28,30954.1456451613,dangerous
594,968,2017-04-21,2018-02-23,75665.6893548387,cosmetics and personal hygiene products
594,380,2018-02-24,2018-11-22,66575.9799193548,personal items
595,579,2015-01-24,2015-07-07,21228.3716129032,electronics
596,955,2016-10-04,2017-09-26,53570.2971774194,machine parts
596,653,2017-10-01,2018-05-28,35863.5883064516,chickens
596,620,2018-07-23,2019-03-26,36913.9862903226,equipment
596,607,2019-12-21,2020-06-27,28360.7455645161,equipment
597,381,2017-03-27,2018-03-17,72255.9041129032,personal items
597,917,2018-09-03,2019-05-22,53123.3548548387,cosmetics and personal hygiene products
598,919,2015-02-08,2016-01-10,67748.5254193548,trade fair and exhibition exhibits
598,681,2016-04-18,2016-12-31,51819.5566451613,goods under customs control
598,598,2017-03-09,2017-06-06,17945.2939354839,cosmetics and personal hygiene products
598,469,2017-12-02,2018-03-03,18348.5589677419,textiles
599,361,2015-09-12,2015-11-14,10096.1970967742,medical supplies
599,934,2016-02-07,2016-08-08,29327.0487096774,printed materials
599,392,2017-01-07,2017-02-05,4647.45580645161,trucks
602,654,2013-08-31,2014-08-07,75474.2835,household and industrial appliances
602,354,2014-12-20,2015-08-30,55997.0490483871,electronics
603,517,2013-09-10,2013-12-14,66870.3406451613,trade fair and exhibition exhibits
605,974,2016-09-19,2018-04-12,141254.880967742,trucks
605,597,2018-06-26,2019-02-09,56501.9523870968,spare parts
606,560,2018-04-20,2018-10-12,64332.2383064516,household and industrial appliances
607,887,2017-11-01,2019-03-13,102411.210774194,textiles
607,817,2019-05-09,2019-08-20,21224.0537419355,containers
607,861,2019-09-29,2019-11-23,11333.2325806452,forklifts
607,728,2020-04-17,2020-07-09,17102.8782580645,personal items
608,781,2013-10-28,2014-10-07,59821.827483871,glass
608,908,2014-11-21,2015-11-13,62082.5360806452,containers
608,395,2016-03-24,2016-09-15,30432.6157258065,containers
609,361,2013-03-25,2014-04-08,67195.2695806452,personal items
609,994,2014-06-13,2014-10-12,21452.8433225806,stationery
609,407,2015-02-05,2015-09-02,37054.9111935484,bulk and packaged goods
610,984,2014-03-08,2014-06-16,29960.4967741935,vehicle parts
611,970,2016-08-02,2016-11-27,39911.349483871,packaged foods and chocolate items
612,420,2014-08-30,2015-06-14,60912.6270967742,cosmetics and personal hygiene products
612,874,2015-06-15,2015-11-24,34263.3527419355,bulk and packaged goods
613,420,2014-12-12,2016-10-23,292757.154967742,stationery
613,409,2017-08-04,2017-10-02,25363.6889032258,machine parts
614,585,2014-07-18,2016-07-12,156955.016129032,equipment
615,459,2016-02-21,2017-09-25,175365.987096774,equipment
615,817,2017-12-18,2018-07-23,65385.6,stationery
616,681,2015-07-25,2017-02-24,300350.941935484,trade fair and exhibition exhibits
616,939,2017-03-17,2017-06-11,44534.7948387097,equipment
617,847,2013-08-02,2013-09-11,8700.48967741935,trucks
617,714,2014-03-26,2014-09-10,36542.0566451613,bulk and packaged goods
617,823,2015-03-11,2015-09-14,40674.7892419355,chickens
618,357,2017-08-07,2019-01-31,208557.159096774,equipment
619,902,2013-10-05,2014-10-06,224558.266935484,personal items
620,863,2018-12-03,2020-10-05,141888.42116129,telecommunication equipment
620,395,2020-11-11,2021-09-11,64187.6190967742,household and industrial appliances
620,806,2021-09-26,2022-08-09,66932.4843870968,cosmetics and personal hygiene products
