9889,11722,STANDARD,S HAUPPAUGE,NY,NOT ACCEPTABLE,40.78,-73.19,0.21,-0.72,0.65,NA,US,"S Hauppauge, NY",NA-US-NY-S HAUPPAUGE,FALSE,16609,27814,575225417,,1,E Cherry St
14215,15431,STANDARD,DUNBAR,PA,PRIMARY,39.97,-79.61,0.13,-0.75,0.64,NA,US,"Dunbar, PA",NA-US-PA-DUNBAR,FALSE,2174,3794,60786679,,117,Hardy Hill Rd
9194,10580,STANDARD,RYE,NY,PRIMARY,40.98,-73.69,0.21,-0.72,0.65,NA,US,"Rye, NY",NA-US-NY-RYE,FALSE,8215,14988,2121629908,,109,Central Ave
28857,55321,STANDARD,COKATO,MN,PRIMARY,45.07,-94.18,-0.05,-0.7,0.7,NA,US,"Cokato, MN",NA-US-MN-COKATO,FALSE,2263,4178,78952779,,875,Prairie Ave SE
67867,48861,STANDARD,MULLIKEN,MI,PRIMARY,42.76,-84.89,0.06,-0.73,0.67,NA,US,"Mulliken, MI",NA-US-MI-MULLIKEN,FALSE,793,1462,25873937,,275,Potter St
49292,32038,STANDARD,FORT WHITE,FL,PRIMARY,29.92,-82.71,0.1,-0.85,0.49,NA,US,"Fort White, FL",NA-US-FL-FORT WHITE,FALSE,3740,6648,106072477,,7266,US Hwy 27
61399,76180,STANDARD,FORT WORTH,TX,ACCEPTABLE,32.86,-97.21,-0.1,-0.83,0.54,NA,US,"Fort Worth, TX",NA-US-TX-FORT WORTH,FALSE,27417,48925,1272846132,,6290,Davis Blvd
9734,11104,STANDARD,LONG ISLAND CITY,NY,ACCEPTABLE,40.74,-73.92,0.2,-0.72,0.65,NA,US,"Long Island City, NY",NA-US-NY-LONG ISLAND CITY,FALSE,14468,22394,520969150,,47-65,45th St
63732,76656,STANDARD,GOODVILLE,TX,NOT ACCEPTABLE,31.2,-97.03,-0.1,-0.84,0.51,NA,US,"Goodville, TX",NA-US-TX-GOODVILLE,FALSE,993,1808,28580938,,773,S 2nd St
11175,12090,STANDARD,WALLOOMSAC,NY,NOT ACCEPTABLE,42.9,-73.35,0.2,-0.7,0.68,NA,US,"Walloomsac, NY",NA-US-NY-WALLOOMSAC,FALSE,2688,4771,92694191,,47,Wood Park Ln
57926,72525,PO BOX,HARDY,AR,NOT ACCEPTABLE,36.3,-91.53,-0.02,-0.8,0.59,NA,US,"Hardy, AR",NA-US-AR-HARDY,FALSE,258,429,3363581,,2,Commanche Cir
72373,65014,STANDARD,CLEAVESVILLE,MO,NOT ACCEPTABLE,38.3,-91.63,-0.02,-0.78,0.61,NA,US,"Cleavesville, MO",NA-US-MO-CLEAVESVILLE,FALSE,976,1763,24296047,,399,Marvin Ave
39222,84124,STANDARD,MURRAY,UT,NOT ACCEPTABLE,40.67,-111.79,-0.28,-0.7,0.65,NA,US,"Murray, UT",NA-US-UT-MURRAY,FALSE,10186,17562,494061282,,4601,S Thousand Oaks Dr
16500,17339,STANDARD,PINETOWN,PA,NOT ACCEPTABLE,40.13,-76.86,0.17,-0.74,0.64,NA,US,"Pinetown, PA",NA-US-PA-PINETOWN,FALSE,3563,6334,179579848,,3886,Lewisberry Rd
58153,72212,STANDARD,LITTLE ROCK,AR,PRIMARY,34.72,-92.35,-0.03,-0.82,0.56,NA,US,"Little Rock, AR",NA-US-AR-LITTLE ROCK,FALSE,6018,11084,452088992,,99,Covewood Cir
14988,15289,UNIQUE,PITTSBURGH,PA,PRIMARY,40.44,-79.94,0.13,-0.74,0.64,NA,US,"Pittsburgh, PA",NA-US-PA-PITTSBURGH,FALSE,NA,NA,NA,,5299,Frew St
9288,10990,STANDARD,WARWICK,NY,PRIMARY,41.25,-74.35,0.2,-0.72,0.65,NA,US,"Warwick, NY",NA-US-NY-WARWICK,FALSE,9422,17206,584250777,,94,Galloway Rd
27430,50367,UNIQUE,CITIGROUP,IA,NOT ACCEPTABLE,41.57,-93.61,-0.04,-0.74,0.66,NA,US,"Citigroup, IA",NA-US-IA-CITIGROUP,FALSE,NA,NA,NA,,358,Hartford Ave
9760,11040,STANDARD,NORTH HILLS,NY,ACCEPTABLE,40.73,-73.68,0.21,-0.72,0.65,NA,US,"North Hills, NY",NA-US-NY-NORTH HILLS,FALSE,20527,36932,1214867553,,1455,4th Ave
66766,49251,STANDARD,LESLIE,MI,PRIMARY,42.45,-84.43,0.07,-0.73,0.67,NA,US,"Leslie, MI",NA-US-MI-LESLIE,FALSE,2923,5326,106430548,,300,Williams St
55937,39365,STANDARD,UNION,MS,PRIMARY,32.57,-89.11,0.01,-0.84,0.53,NA,US,"Union, MS",NA-US-MS-UNION,FALSE,2929,5667,88431960,,138,Woodhaven Dr
7179,6282,STANDARD,WOODSTOCK VALLEY,CT,PRIMARY,41.92,-72.1,0.22,-0.7,0.66,NA,US,"Woodstock Valley, CT",NA-US-CT-WOODSTOCK VALLEY,FALSE,540,1018,28473029,,16,Camp Yankee Rd
67452,48834,STANDARD,FENWICK,MI,PRIMARY,43.14,-85.08,0.06,-0.72,0.68,NA,US,"Fenwick, MI",NA-US-MI-FENWICK,FALSE,985,1836,26211457,,276,Dick Rd
42048,97336,PO BOX,CRAWFORDSVILLE,OR,PRIMARY,44.35,-122.85,-0.38,-0.6,0.69,NA,US,"Crawfordsville, OR",NA-US-OR-CRAWFORDSVILLE,FALSE,NA,NA,NA,,25898,Brush Creek Rd
39679,85234,STANDARD,GILBERT,AZ,PRIMARY,33.36,-111.75,-0.3,-0.77,0.54,NA,US,"Gilbert, AZ",NA-US-AZ-GILBERT,FALSE,20113,38062,1058630129,,1825,E Heather Ave
40677,87301,STANDARD,MANUELITO,NM,ACCEPTABLE,35.52,-108.73,-0.26,-0.77,0.58,NA,US,"Manuelito, NM",NA-US-NM-MANUELITO,FALSE,6424,11110,210213249,,1215,S Country Club Dr
40553,88101,STANDARD,CANNON AFB,NM,ACCEPTABLE,34.41,-103.2,-0.18,-0.8,0.56,NA,US,"Cannon Afb, NM",NA-US-NM-CANNON AFB,FALSE,17650,32423,507803875,,521,E 12th St
39826,85208,STANDARD,MESA,AZ,PRIMARY,33.38,-111.63,-0.3,-0.77,0.55,NA,US,"Mesa, AZ",NA-US-AZ-MESA,FALSE,13814,24285,424737152,,9780,E Baseline Rd
51369,33157,STANDARD,SOUTH MIAMI HEIGHTS,FL,NOT ACCEPTABLE,25.77,-80.2,0.15,-0.88,0.43,NA,US,"South Miami Heights, FL",NA-US-FL-SOUTH MIAMI HEIGHTS,FALSE,28421,49941,1141701707,,300,SW 4th St
50937,33327,STANDARD,PLANTATION,FL,NOT ACCEPTABLE,26.11,-80.39,0.14,-0.88,0.44,NA,US,"Plantation, FL",NA-US-FL-PLANTATION,FALSE,8150,17177,724191841,,898,Hampton Ct
11746,12866,STANDARD,SARATOGA SPRINGS,NY,PRIMARY,43.06,-73.77,0.2,-0.7,0.68,NA,US,"Saratoga Springs, NY",NA-US-NY-SARATOGA SPRINGS,FALSE,18183,29758,1017783648,,27,Nelson Ave
58941,73015,STANDARD,CARNEGIE,OK,PRIMARY,35.1,-98.59,-0.12,-0.8,0.57,NA,US,"Carnegie, OK",NA-US-OK-CARNEGIE,FALSE,1156,2145,27074350,,901,E 4th St
12638,8323,STANDARD,GREENWICH TOWNSHIP,NJ,NOT ACCEPTABLE,39.39,-75.36,0.19,-0.74,0.63,NA,US,"Greenwich Township, NJ",NA-US-NJ-GREENWICH TOWNSHIP,FALSE,387,690,16897908,,276,Bacons Neck Rd
30863,56757,STANDARD,STEPHEN,MN,PRIMARY,48.45,-96.87,-0.07,-0.65,0.74,NA,US,"Stephen, MN",NA-US-MN-STEPHEN,FALSE,476,816,11368731,,248,Fourth St
54623,39422,STANDARD,BAY SPRINGS,MS,PRIMARY,31.98,-89.28,0.01,-0.84,0.52,NA,US,"Bay Springs, MS",NA-US-MS-BAY SPRINGS,FALSE,2431,4491,73585777,,62,Reed Dr
26985,51002,STANDARD,HANOVER,IA,NOT ACCEPTABLE,42.67,-95.3,-0.06,-0.73,0.67,NA,US,"Hanover, IA",NA-US-IA-HANOVER,FALSE,1317,2340,39550317,,539,Buena Vista St
80047,30024,STANDARD,JOHNS CREEK,GA,ACCEPTABLE,34.05,-84.07,0.08,-0.82,0.55,NA,US,"Johns Creek, GA",NA-US-GA-JOHNS CREEK,FALSE,26960,55195,1971018916,,3882,Martin Farm Rd
11909,13205,STANDARD,COLVIN,NY,NOT ACCEPTABLE,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Colvin, NY",NA-US-NY-COLVIN,FALSE,7500,12129,179604626,,355,Renwick Ave
61422,76193,UNIQUE,FORT WORTH,TX,PRIMARY,32.75,-97.33,-0.1,-0.83,0.54,NA,US,"Fort Worth, TX",NA-US-TX-FORT WORTH,FALSE,NA,NA,NA,,1111,Throckmorton St
8331,7452,STANDARD,GLEN ROCK,NJ,PRIMARY,40.95,-74.12,0.2,-0.72,0.65,NA,US,"Glen Rock, NJ",NA-US-NJ-GLEN ROCK,FALSE,5402,10630,556117128,,10,Garwood Rd
51445,33174,STANDARD,SWEETWATER,FL,NOT ACCEPTABLE,25.77,-80.2,0.15,-0.88,0.43,NA,US,"Sweetwater, FL",NA-US-FL-SWEETWATER,FALSE,14850,24096,376373988,,300,SW 4th St
36882,80225,STANDARD,LAKEWOOD,CO,NOT ACCEPTABLE,39.76,-104.87,-0.19,-0.74,0.63,NA,US,"Lakewood, CO",NA-US-CO-LAKEWOOD,FALSE,NA,NA,NA,,10154,Martin Luther King Blvd
49034,96844,UNIQUE,UNIVERSITY OF HAWAII,HI,NOT ACCEPTABLE,21.3,-157.85,-0.86,-0.35,0.36,NA,US,"University Of Hawaii, HI",NA-US-HI-UNIVERSITY OF HAWAII,FALSE,NA,NA,NA,,889,Ward Ave
62223,77030,STANDARD,HOUSTON,TX,PRIMARY,29.76,-95.38,-0.08,-0.86,0.49,NA,US,"Houston, TX",NA-US-TX-HOUSTON,FALSE,4959,7819,418470218,,1711,Bluebonnet Place Cir
49632,32406,PO BOX,PANAMA CITY,FL,PRIMARY,30.17,-85.67,0.06,-0.86,0.5,NA,US,"Panama City, FL",NA-US-FL-PANAMA CITY,FALSE,330,524,10193813,,758,W 12th St
18982,24258,STANDARD,HILTONS,VA,PRIMARY,36.65,-82.46,0.1,-0.79,0.59,NA,US,"Hiltons, VA",NA-US-VA-HILTONS,FALSE,615,1141,17963031,,737,Academy Rd
69191,53237,PO BOX,MILWAUKEE,WI,PRIMARY,43.06,-87.96,0.02,-0.73,0.68,NA,US,"Milwaukee, WI",NA-US-WI-MILWAUKEE,FALSE,NA,NA,NA,,2255,N 37th St
11636,13142,STANDARD,PULASKI,NY,PRIMARY,43.56,-76.12,0.17,-0.7,0.68,NA,US,"Pulaski, NY",NA-US-NY-PULASKI,FALSE,2865,5052,92214071,,3854,Rome Rd
8500,10055,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,0.2,-0.72,0.65,NA,US,"New York, NY",NA-US-NY-NEW YORK,FALSE,NA,NA,NA,,98,Rutgers Slip
24327,44149,STANDARD,CLEVELAND,OH,NOT ACCEPTABLE,41.31,-81.85,0.1,-0.74,0.66,NA,US,"Cleveland, OH",NA-US-OH-CLEVELAND,FALSE,10093,17671,536873718,,14515,Shireen Dr
59387,73658,STANDARD,EAGLE CITY,OK,ACCEPTABLE,35.93,-98.7,-0.12,-0.8,0.58,NA,US,"Eagle City, OK",NA-US-OK-EAGLE CITY,FALSE,NA,NA,NA,,241499,Walnut St
32455,57345,STANDARD,HOWELL,SD,NOT ACCEPTABLE,44.52,-99.43,-0.11,-0.7,0.7,NA,US,"Howell, SD",NA-US-SD-HOWELL,FALSE,594,1037,13951849,,901,2nd St SE
79995,30161,STANDARD,ROME,GA,PRIMARY,34.26,-85.18,0.06,-0.82,0.56,NA,US,"Rome, GA",NA-US-GA-ROME,FALSE,13627,24576,442257879,,310,Turner McCall Blvd
68527,54405,STANDARD,ABBOTSFORD,WI,PRIMARY,44.94,-90.31,-0.00394,-0.7,0.7,NA,US,"Abbotsford, WI",NA-US-WI-ABBOTSFORD,FALSE,1368,2501,40546683,,398,S 8th St
71722,62863,STANDARD,COWLING,IL,NOT ACCEPTABLE,38.41,-87.77,0.03,-0.78,0.62,NA,US,"Cowling, IL",NA-US-IL-COWLING,FALSE,4726,8443,146352540,,699,Bellmont St
247,10018,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,0.2,-0.72,0.65,NA,US,"New York, NY",NA-US-NY-NEW YORK,FALSE,4416,5928,810026753,,98,Rutgers Slip
34653,67001,STANDARD,ANDALE,KS,PRIMARY,37.79,-97.62,-0.1,-0.78,0.61,NA,US,"Andale, KS",NA-US-KS-ANDALE,FALSE,700,1359,34132383,,545,E Eastwood Dr
35175,66966,STANDARD,SCANDIA,KS,PRIMARY,39.79,-97.78,-0.1,-0.76,0.64,NA,US,"Scandia, KS",NA-US-KS-SCANDIA,FALSE,333,564,7656058,,1023,S Kansas St
54438,35175,STANDARD,UNION GROVE,AL,PRIMARY,34.4,-86.44,0.05,-0.82,0.56,NA,US,"Union Grove, AL",NA-US-AL-UNION GROVE,FALSE,2205,4185,81231083,,312,Willow Tree Ln
10248,11580,STANDARD,VALLEY STREAM,NY,PRIMARY,40.66,-73.7,0.21,-0.72,0.65,NA,US,"Valley Stream, NY",NA-US-NY-VALLEY STREAM,FALSE,19599,33773,938178253,,305,Rockaway Ave
19864,25779,PO BOX,HUNTINGTON,WV,PRIMARY,38.41,-82.43,0.1,-0.77,0.62,NA,US,"Huntington, WV",NA-US-WV-HUNTINGTON,FALSE,NA,NA,NA,,1307,15th St
68683,54113,STANDARD,COMBINED LCKS,WI,ACCEPTABLE,44.26,-88.31,0.02,-0.71,0.69,NA,US,"Combined Lcks, WI",NA-US-WI-COMBINED LCKS,FALSE,1565,2991,75161486,,487,Hidden Ridges Way
65501,47353,STANDARD,ROSEBURG,IN,NOT ACCEPTABLE,39.63,-84.92,0.06,-0.76,0.63,NA,US,"Roseburg, IN",NA-US-IN-ROSEBURG,FALSE,2716,4923,76701324,,502,Mc Cabes Way
72571,63036,STANDARD,FRENCH VILLAGE,MO,PRIMARY,37.97,-90.38,-0.00536,-0.78,0.61,NA,US,"French Village, MO",NA-US-MO-FRENCH VILLAGE,FALSE,459,801,12953542,,5708,Hwy Y
5754,5148,STANDARD,LONDONDERRY,VT,PRIMARY,43.22,-72.8,0.21,-0.69,0.68,NA,US,"Londonderry, VT",NA-US-VT-LONDONDERRY,FALSE,710,1210,19328698,,98,Eves Dr
77958,28301,STANDARD,EASTOVER,NC,NOT ACCEPTABLE,35.05,-78.87,0.15,-0.8,0.57,NA,US,"Eastover, NC",NA-US-NC-EASTOVER,FALSE,6331,10433,125666647,,499,Person St
49638,32408,STANDARD,PANAMA CITY BEACH,FL,ACCEPTABLE,30.17,-85.67,0.06,-0.86,0.5,NA,US,"Panama City Beach, FL",NA-US-FL-PANAMA CITY BEACH,FALSE,7039,11444,250528620,,758,W 12th St
75710,23062,STANDARD,GLOUCESTER POINT,VA,PRIMARY,37.26,-76.49,0.18,-0.77,0.6,NA,US,"Gloucester Point, VA",NA-US-VA-GLOUCESTER POINT,FALSE,1452,2440,55412561,,1881,Holly View Dr
75663,22406,STANDARD,FREDBG,VA,NOT ACCEPTABLE,38.29,-77.48,0.17,-0.76,0.61,NA,US,"Fredbg, VA",NA-US-VA-FREDBG,FALSE,8883,16592,479476699,,666,Greenbrier Dr
19120,24149,STANDARD,FAIRVIEW,VA,NOT ACCEPTABLE,37.02,-80.43,0.13,-0.78,0.6,NA,US,"Fairview, VA",NA-US-VA-FAIRVIEW,FALSE,1578,2989,63664861,,5504,Homestead Rd
3331,2217,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,0.23,-0.69,0.67,NA,US,"Boston, MA",NA-US-MA-BOSTON,FALSE,NA,NA,NA,,34,Hudson St
27968,50401,STANDARD,PORTLAND,IA,NOT ACCEPTABLE,43.15,-93.19,-0.04,-0.72,0.68,NA,US,"Portland, IA",NA-US-IA-PORTLAND,FALSE,14018,23757,469970529,,624,3rd St SE
17861,18705,STANDARD,PLAINS,PA,ACCEPTABLE,41.24,-75.87,0.18,-0.72,0.65,NA,US,"Plains, PA",NA-US-PA-PLAINS,FALSE,7738,12443,225271627,,197,Coal St
5453,5443,STANDARD,LINCOLN,VT,ACCEPTABLE,44.13,-73.08,0.2,-0.68,0.69,NA,US,"Lincoln, VT",NA-US-VT-LINCOLN,FALSE,3220,5546,110661309,,38,Pumphouse Rd
71813,62075,STANDARD,WENONAH,IL,NOT ACCEPTABLE,39.3,-89.28,0.00965,-0.77,0.63,NA,US,"Wenonah, IL",NA-US-IL-WENONAH,FALSE,1595,2868,44292945,,388,E South St
22384,41616,STANDARD,DAVID,KY,PRIMARY,37.16,-82.95,0.09,-0.79,0.6,NA,US,"David, KY",NA-US-KY-DAVID,FALSE,NA,NA,NA,,503,Carbon Glow Rd
13350,14240,PO BOX,BUFFALO,NY,PRIMARY,42.88,-78.85,0.14,-0.71,0.68,NA,US,"Buffalo, NY",NA-US-NY-BUFFALO,FALSE,302,428,10051996,,669,E Eagle St
30949,59112,UNIQUE,MT DAKOTA UTIL CO,MT,NOT ACCEPTABLE,45.79,-108.53,-0.22,-0.66,0.71,NA,US,"Mt Dakota Util Co, MT",NA-US-MT-MT DAKOTA UTIL CO,FALSE,NA,NA,NA,,577,Parkhill Dr
24267,44131,STANDARD,VALLEY VIEW,OH,NOT ACCEPTABLE,41.38,-81.64,0.1,-0.74,0.66,NA,US,"Valley View, OH",NA-US-OH-VALLEY VIEW,FALSE,11511,19061,458826043,,6713,Brecksville Rd
55698,39475,STANDARD,PINE RIDGE,MS,NOT ACCEPTABLE,31.14,-89.4,0.00883,-0.85,0.51,NA,US,"Pine Ridge, MS",NA-US-MS-PINE RIDGE,FALSE,4893,9441,180276275,,790,Ladner St
65218,46747,STANDARD,SALEM CENTER,IN,NOT ACCEPTABLE,41.53,-85.08,0.06,-0.74,0.66,NA,US,"Salem Center, IN",NA-US-IN-SALEM CENTER,FALSE,1174,2143,36264632,,50,E Railroad St
78818,29240,PO BOX,COLUMBIA,SC,PRIMARY,34,-81.03,0.12,-0.81,0.55,NA,US,"Columbia, SC",NA-US-SC-COLUMBIA,FALSE,NA,NA,NA,,1059,Marion St
26136,45459,STANDARD,WASHINGTO TWP,OH,ACCEPTABLE,39.77,-84.19,0.07,-0.76,0.63,NA,US,"Washingto Twp, OH",NA-US-OH-WASHINGTO TWP,FALSE,15029,24977,669783719,,299,E Grand Ave
44220,98072,STANDARD,COTTAGE LAKE,WA,NOT ACCEPTABLE,47.75,-122.09,-0.35,-0.56,0.74,NA,US,"Cottage Lake, WA",NA-US-WA-COTTAGE LAKE,FALSE,11955,21605,846102136,,16799,187th Ave NE
47512,94521,STANDARD,CONCORD,CA,PRIMARY,37.97,-121.96,-0.41,-0.66,0.61,NA,US,"Concord, CA",NA-US-CA-CONCORD,FALSE,19741,34763,1075634996,,1994,Ayers Rd
78059,28904,STANDARD,HAYESVILLE,NC,PRIMARY,35.04,-83.81,0.08,-0.81,0.57,NA,US,"Hayesville, NC",NA-US-NC-HAYESVILLE,FALSE,3430,6240,80392328,,791,Myers Chapel Rd
52506,34655,STANDARD,SEVEN SPRINGS,FL,NOT ACCEPTABLE,28.24,-82.71,0.11,-0.87,0.47,NA,US,"Seven Springs, FL",NA-US-FL-SEVEN SPRINGS,FALSE,18025,32552,670728370,,5753,Colonial Dr
43721,98102,STANDARD,SEATTLE,WA,PRIMARY,47.63,-122.32,-0.36,-0.56,0.73,NA,US,"Seattle, WA",NA-US-WA-SEATTLE,FALSE,13918,16877,750670623,,1172,10th Ave E
38669,84015,STANDARD,CLINTON,UT,ACCEPTABLE,41.11,-112.05,-0.28,-0.69,0.65,NA,US,"Clinton, UT",NA-US-UT-CLINTON,FALSE,24164,47051,920744132,,1259,W 200 S
17474,18509,STANDARD,SCRANTON,PA,PRIMARY,41.4,-75.66,0.18,-0.72,0.66,NA,US,"Scranton, PA",NA-US-PA-SCRANTON,FALSE,5816,9171,173972610,,612,Orchard St
11610,13833,STANDARD,SANITARIA SPG,NY,ACCEPTABLE,42.16,-75.83,0.18,-0.71,0.67,NA,US,"Sanitaria Spg, NY",NA-US-NY-SANITARIA SPG,FALSE,2016,3541,67292147,,234,Depot Hill Rd
26048,45415,STANDARD,DAYTON,OH,PRIMARY,39.77,-84.19,0.07,-0.76,0.63,NA,US,"Dayton, OH",NA-US-OH-DAYTON,FALSE,6367,10591,224392966,,299,E Grand Ave
62403,77297,UNIQUE,CHASE BANK OF TX,TX,NOT ACCEPTABLE,29.76,-95.38,-0.08,-0.86,0.49,NA,US,"Chase Bank Of Tx, TX",NA-US-TX-CHASE BANK OF TX,FALSE,NA,NA,NA,,1711,Bluebonnet Place Cir
24126,44022,STANDARD,SOUTH RUSSELL,OH,NOT ACCEPTABLE,41.43,-81.38,0.11,-0.74,0.66,NA,US,"South Russell, OH",NA-US-OH-SOUTH RUSSELL,FALSE,9077,15819,858393532,,319,E Washington St
282,10028,STANDARD,MANHATTAN,NY,NOT ACCEPTABLE,40.71,-73.99,0.2,-0.72,0.65,NA,US,"Manhattan, NY",NA-US-NY-MANHATTAN,FALSE,25557,36525,964357485,,98,Rutgers Slip
66497,48203,STANDARD,HIGHLAND PARK,MI,PRIMARY,42.4,-83.09,0.08,-0.73,0.67,NA,US,"Highland Park, MI",NA-US-MI-HIGHLAND PARK,FALSE,10752,17195,198035109,,80,McLean St
28744,56401,STANDARD,BRAINERD,MN,PRIMARY,46.35,-94.19,-0.05,-0.68,0.72,NA,US,"Brainerd, MN",NA-US-MN-BRAINERD,FALSE,13608,23511,407259205,,821,SE 13th St
77749,28018,STANDARD,SUNSHINE,NC,NOT ACCEPTABLE,35.36,-81.83,0.11,-0.8,0.57,NA,US,"Sunshine, NC",NA-US-NC-SUNSHINE,FALSE,2116,3952,58357482,,237,E Church St
69846,60411,STANDARD,FORD HEIGHTS,IL,ACCEPTABLE,41.5,-87.63,0.03,-0.74,0.66,NA,US,"Ford Heights, IL",NA-US-IL-FORD HEIGHTS,FALSE,24720,43513,718119551,,1699,Center Ave
6413,6088,STANDARD,WAREHOUSE POINT,CT,NOT ACCEPTABLE,41.85,-72.6,0.22,-0.71,0.66,NA,US,"Warehouse Point, CT",NA-US-CT-WAREHOUSE POINT,FALSE,2673,4088,103166237,,1528,John Fitch Blvd
6883,6063,STANDARD,PLEASANT VALLEY,CT,ACCEPTABLE,41.93,-72.97,0.21,-0.71,0.66,NA,US,"Pleasant Valley, CT",NA-US-CT-PLEASANT VALLEY,FALSE,1618,2978,89157660,,146,Center Hill Rd
3781,1550,STANDARD,SOUTHBRIDGE,MA,PRIMARY,42.08,-72.03,0.22,-0.7,0.67,NA,US,"Southbridge, MA",NA-US-MA-SOUTHBRIDGE,FALSE,8034,13355,264900140,,15,Henry St
24017,44818,STANDARD,BLOOMVILLE,OH,PRIMARY,41.05,-83.01,0.09,-0.74,0.65,NA,US,"Bloomville, OH",NA-US-OH-BLOOMVILLE,FALSE,1228,2204,35306354,,60,S Prospect St
70219,60150,STANDARD,MALTA,IL,PRIMARY,41.93,-88.86,0.01,-0.74,0.66,NA,US,"Malta, IL",NA-US-IL-MALTA,FALSE,831,1538,30374030,,429,Adams St
74604,21701,STANDARD,HOOD COLLEGE,MD,NOT ACCEPTABLE,39.42,-77.41,0.16,-0.75,0.63,NA,US,"Hood College, MD",NA-US-MD-HOOD COLLEGE,FALSE,17396,28730,860646119,,474,N Market St
38162,83725,UNIQUE,BOISE STATE UNIVERSITY,ID,NOT ACCEPTABLE,43.6,-116.2,-0.31,-0.64,0.68,NA,US,"Boise State University, ID",NA-US-ID-BOISE STATE UNIVERSITY,FALSE,NA,NA,NA,,1101,Vermont Ave
5078,3049,STANDARD,HOLLIS,NH,PRIMARY,42.73,-71.58,0.23,-0.69,0.67,NA,US,"Hollis, NH",NA-US-NH-HOLLIS,FALSE,4066,7556,363749824,,75,Orchard Dr
52509,34656,PO BOX,NEW PT RICHEY,FL,ACCEPTABLE,28.24,-82.71,0.11,-0.87,0.47,NA,US,"New Pt Richey, FL",NA-US-FL-NEW PT RICHEY,FALSE,437,675,12100163,,5753,Colonial Dr
25510,41074,STANDARD,DAYTON,KY,PRIMARY,39.11,-84.46,0.07,-0.77,0.63,NA,US,"Dayton, KY",NA-US-KY-DAYTON,FALSE,2357,3958,68389329,,77,Robanette Ct
74795,21856,STANDARD,WHITEHAVEN,MD,NOT ACCEPTABLE,38.32,-75.79,0.19,-0.76,0.62,NA,US,"Whitehaven, MD",NA-US-MD-WHITEHAVEN,FALSE,452,805,16671832,,23898,Head of Creek Rd
57431,71291,STANDARD,DEAN CHAPEL,LA,NOT ACCEPTABLE,32.51,-92.14,-0.03,-0.84,0.53,NA,US,"Dean Chapel, LA",NA-US-LA-DEAN CHAPEL,FALSE,14183,25673,517023443,,650,Travis St
32120,58854,STANDARD,WATFORD CITY,ND,PRIMARY,47.8,-103.27,-0.15,-0.65,0.74,NA,US,"Watford City, ND",NA-US-ND-WATFORD CITY,FALSE,1326,2375,53195948,,301,9th St E
61620,79061,STANDARD,OLD MOBEETIE,TX,NOT ACCEPTABLE,35.53,-100.44,-0.14,-0.8,0.58,NA,US,"Old Mobeetie, TX",NA-US-TX-OLD MOBEETIE,FALSE,NA,NA,NA,,532,Circle Dr
70692,61377,STANDARD,LEEDS,IL,NOT ACCEPTABLE,41.05,-89.05,0.01,-0.75,0.65,NA,US,"Leeds, IL",NA-US-IL-LEEDS,FALSE,679,1187,22793601,,122,W 3rd South St
45408,91331,STANDARD,LOS ANGELES,CA,NOT ACCEPTABLE,34.25,-118.41,-0.39,-0.72,0.56,NA,US,"Los Angeles, CA",NA-US-CA-LOS ANGELES,FALSE,38355,72872,1043358256,,9881,Tamarack Ave
6826,6254,STANDARD,FRANKLIN,CT,NOT ACCEPTABLE,41.61,-72.14,0.22,-0.71,0.66,NA,US,"Franklin, CT",NA-US-CT-FRANKLIN,FALSE,963,1711,46714507,,404,State Hwy 32
12396,8006,PO BOX,BARNEGAT LIGHT,NJ,PRIMARY,39.75,-74.11,0.21,-0.73,0.63,NA,US,"Barnegat Light, NJ",NA-US-NJ-BARNEGAT LIGHT,FALSE,424,687,14347323,,37,E 17th St
8448,7470,STANDARD,PACKANACK LAKE,NJ,NOT ACCEPTABLE,40.94,-74.24,0.2,-0.72,0.65,NA,US,"Packanack Lake, NJ",NA-US-NJ-PACKANACK LAKE,FALSE,26098,46902,1736798032,,75,Mandon Dr
32008,58339,STANDARD,HANSBORO,ND,PRIMARY,48.95,-99.38,-0.1,-0.64,0.75,NA,US,"Hansboro, ND",NA-US-ND-HANSBORO,FALSE,NA,NA,NA,,6067,106th St NE
32035,58479,STANDARD,LEAL,ND,ACCEPTABLE,47.07,-98.2,-0.09,-0.67,0.73,NA,US,"Leal, ND",NA-US-ND-LEAL,FALSE,NA,NA,NA,,101,3rd Ave
24391,44224,STANDARD,CUYAHOGA FALLS,OH,ACCEPTABLE,41.17,-81.43,0.11,-0.74,0.65,NA,US,"Cuyahoga Falls, OH",NA-US-OH-CUYAHOGA FALLS,FALSE,20030,33898,875868822,,3948,Klein Ave
46236,92406,PO BOX,SN BERNRDNO,CA,ACCEPTABLE,34.13,-117.28,-0.37,-0.73,0.56,NA,US,"Sn Bernrdno, CA",NA-US-CA-SN BERNRDNO,FALSE,428,724,11282424,,1689,N Belle St
15504,19508,STANDARD,ROBESON,PA,NOT ACCEPTABLE,40.26,-75.81,0.18,-0.73,0.64,NA,US,"Robeson, PA",NA-US-PA-ROBESON,FALSE,7797,13937,333547254,,700,Windsor St
